Cod_Operadora;Operadora;UF;qtd_beneficiarios
418021;ASSOCIACAO SANTA SAUDE;Rio Grande do Sul;3
418021;ASSOCIACAO SANTA SAUDE;Mato Grosso do Sul;2
418021;ASSOCIACAO SANTA SAUDE;Espírito Santo;1
418021;ASSOCIACAO SANTA SAUDE;Maranhão;1
418021;ASSOCIACAO SANTA SAUDE;Mato Grosso;1
418021;ASSOCIACAO SANTA SAUDE;Piauí;1
418021;ASSOCIACAO SANTA SAUDE;Acre;0
418021;ASSOCIACAO SANTA SAUDE;Alagoas;0
418021;ASSOCIACAO SANTA SAUDE;Amapá;0
418021;ASSOCIACAO SANTA SAUDE;Amazonas;0
418021;ASSOCIACAO SANTA SAUDE;Pará;0
418021;ASSOCIACAO SANTA SAUDE;Rondônia;0
418021;ASSOCIACAO SANTA SAUDE;Roraima;0
418021;ASSOCIACAO SANTA SAUDE;Tocantins;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;São Paulo;26850
419141;ASSOCIACAO SAO FRANCISCO VIDA;Minas Gerais;10
419141;ASSOCIACAO SAO FRANCISCO VIDA;Espírito Santo;3
419141;ASSOCIACAO SAO FRANCISCO VIDA;Paraná;2
419141;ASSOCIACAO SAO FRANCISCO VIDA;Rio de Janeiro;2
419141;ASSOCIACAO SAO FRANCISCO VIDA;Santa Catarina;1
419141;ASSOCIACAO SAO FRANCISCO VIDA;Tocantins;1
419141;ASSOCIACAO SAO FRANCISCO VIDA;Acre;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Alagoas;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Amapá;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Amazonas;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Bahia;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Ceará;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Distrito Federal;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Goiás;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Maranhão;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Mato Grosso;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Mato Grosso do Sul;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Pará;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Paraíba;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Pernambuco;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Piauí;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Rio Grande do Norte;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Rio Grande do Sul;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Rondônia;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Roraima;0
419141;ASSOCIACAO SAO FRANCISCO VIDA;Sergipe;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Não Identificado;11698
421006;ASSOCIACAO SAO LUIZ SAUDE;São Paulo;5802
421006;ASSOCIACAO SAO LUIZ SAUDE;Minas Gerais;3
421006;ASSOCIACAO SAO LUIZ SAUDE;Paraná;1
421006;ASSOCIACAO SAO LUIZ SAUDE;Acre;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Alagoas;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Amapá;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Amazonas;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Bahia;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Ceará;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Distrito Federal;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Espírito Santo;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Goiás;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Maranhão;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Mato Grosso;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Mato Grosso do Sul;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Pará;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Paraíba;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Pernambuco;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Piauí;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Rio de Janeiro;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Rio Grande do Norte;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Rio Grande do Sul;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Rondônia;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Roraima;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Santa Catarina;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Sergipe;0
421006;ASSOCIACAO SAO LUIZ SAUDE;Tocantins;0
330892;ASSOCIACAO SAUDE CONCEICAO;Santa Catarina;12940
330892;ASSOCIACAO SAUDE CONCEICAO;Não Identificado;245
330892;ASSOCIACAO SAUDE CONCEICAO;Rio Grande do Sul;5
330892;ASSOCIACAO SAUDE CONCEICAO;Paraná;2
330892;ASSOCIACAO SAUDE CONCEICAO;Acre;0
330892;ASSOCIACAO SAUDE CONCEICAO;Alagoas;0
330892;ASSOCIACAO SAUDE CONCEICAO;Amapá;0
330892;ASSOCIACAO SAUDE CONCEICAO;Amazonas;0
330892;ASSOCIACAO SAUDE CONCEICAO;Bahia;0
330892;ASSOCIACAO SAUDE CONCEICAO;Ceará;0
330892;ASSOCIACAO SAUDE CONCEICAO;Distrito Federal;0
330892;ASSOCIACAO SAUDE CONCEICAO;Espírito Santo;0
330892;ASSOCIACAO SAUDE CONCEICAO;Goiás;0
330892;ASSOCIACAO SAUDE CONCEICAO;Maranhão;0
330892;ASSOCIACAO SAUDE CONCEICAO;Mato Grosso;0
330892;ASSOCIACAO SAUDE CONCEICAO;Mato Grosso do Sul;0
330892;ASSOCIACAO SAUDE CONCEICAO;Minas Gerais;0
330892;ASSOCIACAO SAUDE CONCEICAO;Pará;0
330892;ASSOCIACAO SAUDE CONCEICAO;Paraíba;0
330892;ASSOCIACAO SAUDE CONCEICAO;Pernambuco;0
330892;ASSOCIACAO SAUDE CONCEICAO;Piauí;0
330892;ASSOCIACAO SAUDE CONCEICAO;Rio de Janeiro;0
330892;ASSOCIACAO SAUDE CONCEICAO;Rio Grande do Norte;0
330892;ASSOCIACAO SAUDE CONCEICAO;Rondônia;0
330892;ASSOCIACAO SAUDE CONCEICAO;Roraima;0
330892;ASSOCIACAO SAUDE CONCEICAO;São Paulo;0
330892;ASSOCIACAO SAUDE CONCEICAO;Sergipe;0
330892;ASSOCIACAO SAUDE CONCEICAO;Tocantins;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Rio Grande do Sul;1284
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Acre;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Alagoas;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Amapá;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Amazonas;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Bahia;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Ceará;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Distrito Federal;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Espírito Santo;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Goiás;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Maranhão;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Mato Grosso;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Mato Grosso do Sul;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Minas Gerais;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Pará;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Paraíba;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Paraná;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Pernambuco;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Piauí;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Rio de Janeiro;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Rio Grande do Norte;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Rondônia;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Roraima;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Santa Catarina;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;São Paulo;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Sergipe;0
418218;ASSOCIACAO SAUDE RURAL ALEGRETE;Tocantins;0
418919;ASSOCIACAO SAUDE SAO JOSE;Santa Catarina;13764
418919;ASSOCIACAO SAUDE SAO JOSE;Não Identificado;333
418919;ASSOCIACAO SAUDE SAO JOSE;Rio Grande do Sul;25
418919;ASSOCIACAO SAUDE SAO JOSE;Paraná;8
418919;ASSOCIACAO SAUDE SAO JOSE;Goiás;2
418919;ASSOCIACAO SAUDE SAO JOSE;São Paulo;1
418919;ASSOCIACAO SAUDE SAO JOSE;Acre;0
418919;ASSOCIACAO SAUDE SAO JOSE;Alagoas;0
418919;ASSOCIACAO SAUDE SAO JOSE;Amapá;0
418919;ASSOCIACAO SAUDE SAO JOSE;Amazonas;0
418919;ASSOCIACAO SAUDE SAO JOSE;Bahia;0
418919;ASSOCIACAO SAUDE SAO JOSE;Ceará;0
418919;ASSOCIACAO SAUDE SAO JOSE;Distrito Federal;0
418919;ASSOCIACAO SAUDE SAO JOSE;Espírito Santo;0
418919;ASSOCIACAO SAUDE SAO JOSE;Maranhão;0
418919;ASSOCIACAO SAUDE SAO JOSE;Mato Grosso;0
418919;ASSOCIACAO SAUDE SAO JOSE;Mato Grosso do Sul;0
418919;ASSOCIACAO SAUDE SAO JOSE;Minas Gerais;0
418919;ASSOCIACAO SAUDE SAO JOSE;Pará;0
418919;ASSOCIACAO SAUDE SAO JOSE;Paraíba;0
418919;ASSOCIACAO SAUDE SAO JOSE;Pernambuco;0
418919;ASSOCIACAO SAUDE SAO JOSE;Piauí;0
418919;ASSOCIACAO SAUDE SAO JOSE;Rio de Janeiro;0
418919;ASSOCIACAO SAUDE SAO JOSE;Rio Grande do Norte;0
418919;ASSOCIACAO SAUDE SAO JOSE;Rondônia;0
418919;ASSOCIACAO SAUDE SAO JOSE;Roraima;0
418919;ASSOCIACAO SAUDE SAO JOSE;Sergipe;0
418919;ASSOCIACAO SAUDE SAO JOSE;Tocantins;0
333867;ASSOCIACAO UNISAUDE MARAU;Rio Grande do Sul;4663
333867;ASSOCIACAO UNISAUDE MARAU;Acre;0
333867;ASSOCIACAO UNISAUDE MARAU;Alagoas;0
333867;ASSOCIACAO UNISAUDE MARAU;Amapá;0
333867;ASSOCIACAO UNISAUDE MARAU;Amazonas;0
333867;ASSOCIACAO UNISAUDE MARAU;Bahia;0
333867;ASSOCIACAO UNISAUDE MARAU;Ceará;0
333867;ASSOCIACAO UNISAUDE MARAU;Distrito Federal;0
333867;ASSOCIACAO UNISAUDE MARAU;Espírito Santo;0
333867;ASSOCIACAO UNISAUDE MARAU;Goiás;0
333867;ASSOCIACAO UNISAUDE MARAU;Maranhão;0
333867;ASSOCIACAO UNISAUDE MARAU;Mato Grosso;0
333867;ASSOCIACAO UNISAUDE MARAU;Mato Grosso do Sul;0
333867;ASSOCIACAO UNISAUDE MARAU;Minas Gerais;0
333867;ASSOCIACAO UNISAUDE MARAU;Pará;0
333867;ASSOCIACAO UNISAUDE MARAU;Paraíba;0
333867;ASSOCIACAO UNISAUDE MARAU;Paraná;0
333867;ASSOCIACAO UNISAUDE MARAU;Pernambuco;0
333867;ASSOCIACAO UNISAUDE MARAU;Piauí;0
333867;ASSOCIACAO UNISAUDE MARAU;Rio de Janeiro;0
333867;ASSOCIACAO UNISAUDE MARAU;Rio Grande do Norte;0
333867;ASSOCIACAO UNISAUDE MARAU;Rondônia;0
333867;ASSOCIACAO UNISAUDE MARAU;Roraima;0
333867;ASSOCIACAO UNISAUDE MARAU;Santa Catarina;0
333867;ASSOCIACAO UNISAUDE MARAU;São Paulo;0
333867;ASSOCIACAO UNISAUDE MARAU;Sergipe;0
333867;ASSOCIACAO UNISAUDE MARAU;Tocantins;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;São Paulo;2494
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Pernambuco;1
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Acre;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Alagoas;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Amapá;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Amazonas;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Bahia;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Ceará;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Distrito Federal;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Espírito Santo;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Goiás;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Maranhão;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Mato Grosso;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Mato Grosso do Sul;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Minas Gerais;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Pará;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Paraíba;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Paraná;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Piauí;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Rio de Janeiro;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Rio Grande do Norte;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Rio Grande do Sul;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Rondônia;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Roraima;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Santa Catarina;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Sergipe;0
420123;ASSOCIACAO UNIVIDA SANTA RITA DO PASSA QUAT;Tocantins;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;São Paulo;5363
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Paraíba;3
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Alagoas;2
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Acre;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Amapá;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Amazonas;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Bahia;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Ceará;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Distrito Federal;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Espírito Santo;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Goiás;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Maranhão;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Mato Grosso;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Mato Grosso do Sul;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Minas Gerais;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Pará;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Paraná;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Pernambuco;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Piauí;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Rio de Janeiro;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Rio Grande do Norte;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Rio Grande do Sul;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Rondônia;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Roraima;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Santa Catarina;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Sergipe;0
412635;ASSOCIACAO VALEPARAIBANA DE ASSISTENCIA MED;Tocantins;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Bahia;1223
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Minas Gerais;48
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Paraná;5
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Ceará;1
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Maranhão;1
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Pernambuco;1
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Acre;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Alagoas;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Amapá;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Amazonas;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Distrito Federal;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Espírito Santo;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Goiás;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Mato Grosso;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Mato Grosso do Sul;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Pará;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Paraíba;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Piauí;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Rio de Janeiro;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Rio Grande do Norte;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Rio Grande do Sul;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Rondônia;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Roraima;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Santa Catarina;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;São Paulo;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Sergipe;0
422151;ATITUDE SAUDE ASSISTENCIA MEDICA LTDA;Tocantins;0
320510;ATIVIA SERVICOS DE SAUDE S/A;São Paulo;25616
320510;ATIVIA SERVICOS DE SAUDE S/A;Minas Gerais;17
320510;ATIVIA SERVICOS DE SAUDE S/A;Rio de Janeiro;4
320510;ATIVIA SERVICOS DE SAUDE S/A;Alagoas;2
320510;ATIVIA SERVICOS DE SAUDE S/A;Ceará;1
320510;ATIVIA SERVICOS DE SAUDE S/A;Mato Grosso do Sul;1
320510;ATIVIA SERVICOS DE SAUDE S/A;Paraná;1
320510;ATIVIA SERVICOS DE SAUDE S/A;Acre;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Amapá;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Amazonas;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Bahia;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Distrito Federal;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Espírito Santo;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Goiás;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Maranhão;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Mato Grosso;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Pará;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Paraíba;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Pernambuco;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Piauí;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Rio Grande do Norte;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Rio Grande do Sul;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Rondônia;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Roraima;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Santa Catarina;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Sergipe;0
320510;ATIVIA SERVICOS DE SAUDE S/A;Tocantins;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;São Paulo;58402
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Minas Gerais;14800
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Espírito Santo;4548
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Rio de Janeiro;2541
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Mato Grosso do Sul;77
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Goiás;26
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Distrito Federal;21
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Mato Grosso;13
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Paraná;11
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Santa Catarina;9
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Rio Grande do Sul;7
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Pará;5
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Bahia;4
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Rondônia;4
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Tocantins;3
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Ceará;1
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Acre;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Alagoas;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Amapá;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Amazonas;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Maranhão;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Paraíba;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Pernambuco;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Piauí;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Rio Grande do Norte;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Roraima;0
327417;AUSTACLINICAS ASSISTENCIA MEDICA E HOSPITAL;Sergipe;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;São Paulo;735
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Espírito Santo;278
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Rondônia;14
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Rio de Janeiro;6
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Mato Grosso do Sul;5
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Alagoas;3
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Bahia;3
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Minas Gerais;2
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Pará;1
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Acre;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Amapá;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Amazonas;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Ceará;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Distrito Federal;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Goiás;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Maranhão;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Mato Grosso;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Paraíba;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Paraná;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Pernambuco;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Piauí;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Rio Grande do Norte;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Rio Grande do Sul;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Roraima;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Santa Catarina;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Sergipe;0
346403;BARDELLA S/A INDUSTRIAS MECANICAS;Tocantins;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Bahia;1
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Acre;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Alagoas;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Amapá;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Amazonas;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Ceará;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Distrito Federal;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Espírito Santo;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Goiás;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Maranhão;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Mato Grosso;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Mato Grosso do Sul;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Minas Gerais;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Pará;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Paraíba;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Paraná;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Pernambuco;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Piauí;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Rio de Janeiro;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Rio Grande do Norte;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Rio Grande do Sul;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Rondônia;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Roraima;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Santa Catarina;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;São Paulo;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Sergipe;0
423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Tocantins;0
318299;BENEFICENCIA CAMILIANA DO SUL;Ceará;19988
318299;BENEFICENCIA CAMILIANA DO SUL;Paraná;14475
